C,filename,url,atom_count,valid,reason,bytes,sha256
100,C100-C1-172.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-172.xyz,100,1,OK,5988,ff2d892be52757d783611979bcd1463d3dd0f2b1317f701d4aa66b682fae888e
100,C100-C1-173.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-173.xyz,100,1,OK,5988,afd7cf9e3649e4b0b532d8a9c573bd03bdcfd212351fb5bac3d0db4099cf2b1d
100,C100-C1-175.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-175.xyz,100,1,OK,5988,cfa7931d4950b0ac56f66c252a4c4d4e4b91b24f03d62a7737cdf70af4c14aef
100,C100-C1-176.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-176.xyz,100,1,OK,5988,1c870da21030527e610c2aa55ae082d320b1c70d39b89ae3107ceac05b1de543
100,C100-C1-177.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-177.xyz,100,1,OK,5988,95ad5d8764f573e1ad81dee94f0fc79719267e66f0460ace76c6a563510f4c42
100,C100-C1-178.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-178.xyz,100,1,OK,5988,332975ae16b34d59675d8e973248ff8e1b42a40dc79290469ef974fd29e3eab2
100,C100-C1-179.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-179.xyz,100,1,OK,5988,250073222f6eac3a26f33d87bc4f5d4b6548a4dede10b427e657f0fbd9f7444a
100,C100-C1-180.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-180.xyz,100,1,OK,5988,1049a788f68d042a61090aaaa84268c534f7f02579ff470f88c2d7ef5e1eb634
100,C100-C1-181.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-181.xyz,100,1,OK,5988,1db1e31f452a36e2e551ddb3d9082ad5b7c3acab05d9f30741c15c8e5a57cf52
100,C100-C1-182.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-182.xyz,100,1,OK,5988,436308e5fab36af5800c7dc6a0ae8d02c474f855874d6852a47071cda96d1265
100,C100-C1-183.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-183.xyz,100,1,OK,5988,813c30abcff803de6d2125ea5a5dc9535754267df7fcac2746ed19d6b805d80b
100,C100-C1-184.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-184.xyz,100,1,OK,5988,b2891cf3a008fcd9f74c9b7cbc81061e878f580f1202a4540161c68901a46007
100,C100-C1-185.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-185.xyz,100,1,OK,5988,991384205ad7072615adfbd3be87454420b5d01cf1558392b47b1161c8f5ce25
100,C100-C1-186.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-186.xyz,100,1,OK,5988,ef3bbc6ca655beb180ef24bfe58f1a18ed45b13183265bd5191ec0681daea7f3
100,C100-C1-187.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-187.xyz,100,1,OK,5988,29b4f7ea41f788e28be56aa4fddec356ca435af85d46aa0f0151d818f37e7897
100,C100-C1-188.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-188.xyz,100,1,OK,5988,2c70bf93899b2b83b5dbb194aef80f8f9b76a54e964591bcb8059dcf4faef3a8
100,C100-C1-189.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-189.xyz,100,1,OK,5988,e252b00277db51eda95f6e73e4c6cd7adc07a4e093305bd622d54423b5d27fff
100,C100-C1-19.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-19.xyz,100,1,OK,5988,3afc6bb5abcbdf6ed40a700a42bf681c86542a5869b3209bb20763d7da970e9b
100,C100-C1-191.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-191.xyz,100,1,OK,5988,6b457ca600758fe57fc2704f6e92b9317cf2be4b99e9d918f0fee7716a960351
100,C100-C1-192.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-192.xyz,100,1,OK,5988,44a14b7d92ef46f3d47fe6fefed9adf02bab073773c23988e37b54f419fb3bee
100,C100-C1-193.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-193.xyz,100,1,OK,5988,c597fd6d69de352ed82fa5f67ea1f69450b28bf01bea944bd02a6a9e681664b0
100,C100-C1-194.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-194.xyz,100,1,OK,5988,330bd80e436265bd48503fdf943d6a40ea761a4d96be6323fb1000fb2447fb94
100,C100-C1-195.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-195.xyz,100,1,OK,5988,03501165c790c90acaccadf5e77d6c24b9bb8a001d73607f0da51da39b270478
100,C100-C1-196.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-196.xyz,100,1,OK,5988,322d94fe605119710842652b363bd6fb237782e83da3c2d0938caea561751534
100,C100-C1-197.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-197.xyz,100,1,OK,5988,66721c35decc0682cffba2371a022fd27a1eb9dc7c350bbae7ba4257ee53aa29
100,C100-C1-198.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-198.xyz,100,1,OK,5988,6355b935717d64bd7598d4d28b17fb90cc315ed5fec96b8f23c12818fb1a2f68
100,C100-C1-199.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-199.xyz,100,1,OK,5988,ce4985b5ef96497006626a65b48d5421f554f597d442ee0f8b793892f8bdd07b
100,C100-C1-20.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-20.xyz,100,1,OK,5988,ddf3809ed96b88c7375ebcba8efed1b9fdb1f40573c1d57d6a5fd8aea422c7f2
100,C100-C1-200.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-200.xyz,100,1,OK,5988,df8a64cf0cd473acbeed34149ea5eb0dec924b1fdf87b2363dea13ba11c30497
100,C100-C1-201.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-201.xyz,100,1,OK,5988,2b9c0a4c5d34f5cc135684b4b602b0aa6cccb4423336367d46523ed18431dd92
100,C100-C1-202.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-202.xyz,100,1,OK,5988,4bb316890568bdf46bfbdb40e2e968d956e3e9f38e37d4a23230803ba14b3282
100,C100-C1-203.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-203.xyz,100,1,OK,5988,8510d96da718001633d432c29d0d16fe15615fa2063c4ec9ba2e687d9f4a6bda
100,C100-C1-204.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-204.xyz,100,1,OK,5988,7eee290b1dde1ac464a0910aaa1ddfc8a54efc9653efe99191c8dbbbeaa87b2d
100,C100-C1-205.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-205.xyz,100,1,OK,5988,32c6f0c5d692a7c7c61871a258971a1ca82f059e850b1d138ae3fedf1e499110
100,C100-C1-206.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-206.xyz,100,1,OK,5988,96f18fd180f5719c105e4f751f2a6e4f00328718c6694f0d2d6cc7adf73ff7c7
100,C100-C1-207.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-207.xyz,100,1,OK,5988,187472b61d7a20f52c3f028682a726060e1782008848d83e66a37d86dcb5b77d
100,C100-C1-21.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-21.xyz,100,1,OK,5988,371315374af4d8948d8ae230b7ba4fe6ddc5f3ab02bbd9b5fba000729beee578
100,C100-C1-210.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-210.xyz,100,1,OK,5988,aaa720d60451bd0b28587c0ea068167d1fdc14d11cf3245040c7d721da6b31ab
100,C100-C1-211.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-211.xyz,100,1,OK,5988,3375cfc3e4ea70f365db95535583ffd078a8fea4367a1d357ff1ae739bad8b88
100,C100-C1-213.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-213.xyz,100,1,OK,5988,05ca018cbdf90a2dead5e92754f9f6196133e038724716d8588a3490cfb3f779
100,C100-C1-214.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-214.xyz,100,1,OK,5988,7c22d277b222c2406b1c66c0536e996b7ae5bfb764514471fdd4b5b9d79609fd
100,C100-C1-215.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-215.xyz,100,1,OK,5988,8c7a443a4598a3d3e00cbbf0fbc754c5a92dde5a0e1babdac60e01a694ce3606
100,C100-C1-216.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-216.xyz,100,1,OK,5988,f3a07aa8aa8f5fb8f5f23461fa28491099fda5fd1da36de4919538b0a704d1c6
100,C100-C1-217.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-217.xyz,100,1,OK,5988,c02290f88444b89ff83842261d9bd5a888ae8a503638eab35d740fa7f0ea7ca4
100,C100-C1-218.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-218.xyz,100,1,OK,5988,5ebd7e0ab4bafddd2735db6d35656803b4e5baedd811bf903b8a1bc21dc4a74f
100,C100-C1-219.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-219.xyz,100,1,OK,5988,023766ae901e364f587427ec86bc4d4b8e649b688c8545c1fe6e62ff60079c2e
100,C100-C1-22.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-22.xyz,100,1,OK,5988,3942cc85e8d6812b0c6982fbb305606b242d68dc34cbd62bb488c79c11125fcd
100,C100-C1-220.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-220.xyz,100,1,OK,5988,837eb294d1f4694110a5fd8243ac0425732efde38c68e77b2c26e2d6fdfe967f
100,C100-C1-222.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-222.xyz,100,1,OK,5988,561ec56ab3d08cc091ad515b2306edffbb6608f9d62a106654ce9440492e0c81
100,C100-C1-223.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-223.xyz,100,1,OK,5988,25e0c773f2edaf2992c443cf4dc0134f638c2ce925f57d0fec12663db9cfc500
100,C100-C1-224.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-224.xyz,100,1,OK,5988,60fdc9a4841ca8036066834f8fbee8f705aedb792496e327ecf8ded2dc394b0c
100,C100-C1-225.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-225.xyz,100,1,OK,5988,4c971c7994dd0b14ea016be60b2e3c3c331aba3a26102b43fe6a29994f9bdccc
100,C100-C1-226.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-226.xyz,100,1,OK,5988,ee793c1a0cf4829787e06fa19c6dcbbebecc65b30d1ebc5f707bd3c19cd5a38b
100,C100-C1-227.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-227.xyz,100,1,OK,5988,cb73beda345f1fdc571eb95f66ab1887321c33e7a4cdef312c2ac0a5ba7728c8
100,C100-C1-228.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-228.xyz,100,1,OK,5988,b58a22e237cc2b666c7787fbf200fb7655246f829f926027accf4c64f6de88a1
100,C100-C1-229.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-229.xyz,100,1,OK,5988,b3a11d7380c7dedc5057888565963e2fe37e3b914268508d6dfbd2d2076655a4
100,C100-C1-230.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-230.xyz,100,1,OK,5988,aa602055aa857db79f66e2a5337471a41d46745e37153885318a7922ee0bfd49
100,C100-C1-231.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-231.xyz,100,1,OK,5988,1272108120cf5bb97d2d0cd9db2350aad7420951d96813ce993b3478f0a99f14
100,C100-C1-232.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-232.xyz,100,1,OK,5988,80b5f3055fefac9d5c4d9b47cd3cd3986db751716a4660e785f2f50cc3796293
100,C100-C1-233.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-233.xyz,100,1,OK,5988,3630c864207e3abef75b54d50cd230500e3a17016ce50c82af7488c75ae14ecb
100,C100-C1-234.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-234.xyz,100,1,OK,5988,30b67c9b224f1461e3176f755919bcc51a524513659a072824ead739ccfd525f
100,C100-C1-235.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-235.xyz,100,1,OK,5988,a20484a9f1b90680e7af4e08c1b4eaef9c2b842cfcbe61f2a78d1e2210bd59c6
100,C100-C1-236.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-236.xyz,100,1,OK,5988,bde2f969e59dccbcf268bc638a55d271eda07a020731e2c19278b43f968d2422
100,C100-C1-237.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-237.xyz,100,1,OK,5988,50158789d8fec0aab0c149d19a20922155190369e150dab38e0f9d366d3fc51c
100,C100-C1-238.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-238.xyz,100,1,OK,5988,ac5e005151466a0bfcf5ca972c8fce8d17220e7500c18416ab7e330412c7e051
100,C100-C1-239.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-239.xyz,100,1,OK,5988,c8f353819f3512861bd8783396375b68d16aadb65b9d5d55199a720e3445efd9
100,C100-C1-24.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-24.xyz,100,1,OK,5988,07b6b9e175389fbe82f62a58479378f1f3aecfe97ccd067e05da971cc3dc1b9e
100,C100-C1-240.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-240.xyz,100,1,OK,5988,3df7919418ba3a204cccac72f22535e53976dd44f1194814b5447f8c324ed495
100,C100-C1-241.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-241.xyz,100,1,OK,5988,47aa3fc66fd84a931744438320ebdceb70ca4a9c4d21fdd97eee5ea20779e71f
100,C100-C1-242.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-242.xyz,100,1,OK,5988,2a549e07530c29af11ed6c42980edfc394df6f318cf881ed6d01488d0343e686
100,C100-C1-243.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-243.xyz,100,1,OK,5988,fb7ab592937ee399825000c8ae0e5335226cc8bd962727f2b7072ff83a709941
100,C100-C1-245.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-245.xyz,100,1,OK,5988,f9453f941710622a7a1708ae498c536203667c529a1a63275d523bf0316dab77
100,C100-C1-246.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-246.xyz,100,1,OK,5988,f04d856a67c2388d82e8b8951211851790d92a4f24669a468e71262af2e4f9d1
100,C100-C1-247.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-247.xyz,100,1,OK,5988,1004e2a2ad415d809f353ddf135fbf4dbcda8a2bea81f0c7cd7acb4a00281252
100,C100-C1-248.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-248.xyz,100,1,OK,5988,70574c77a9aeb49daf43f179ab088bd6ab9e71666658b2eb1bb7a0948f72171a
100,C100-C1-249.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-249.xyz,100,1,OK,5988,3bf09f1ae090d37c0f55ffd902b7bcdba598ae47cd0a2a22ab2d69bb4d142b84
100,C100-C1-250.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-250.xyz,100,1,OK,5988,48bac61d76491e2cfec574345b573e634a8fba9203b2da8b517c81078e304063
100,C100-C1-251.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-251.xyz,100,1,OK,5988,74ffca748506218650869cdf4ec9856ec8bd545ed2b6bc43c6e46a35da525db0
100,C100-C1-253.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-253.xyz,100,1,OK,5988,f04e73a9e210e8376754237d231100ebe4ac6a0ac2835a04b6fea995c4ad1703
100,C100-C1-254.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-254.xyz,100,1,OK,5988,25f90ecd0dcff1bb4e532645f0e6ba76b5591120c0806284e0d7bd010713daca
100,C100-C1-255.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-255.xyz,100,1,OK,5988,8296223db8d0df19198626dad649319dd8ff879ef1c9dc0d993fec0ac3e865a9
100,C100-C1-256.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-256.xyz,100,1,OK,5988,e7a4ee0c2ebf2720f774196a674e50e770c491925816358fa785dc36148a8946
100,C100-C1-257.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-257.xyz,100,1,OK,5988,b7067dd39d339d99cef5a669b1ed32091c1cb47fd6737159e884275734d1b13d
100,C100-C1-258.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-258.xyz,100,1,OK,5988,e0319118ae28aab5f87810bd05be034d23f7aafa394090719e5bf533fd8f5502
100,C100-C1-259.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-259.xyz,100,1,OK,5988,630cd5d74fb4b606ffd5eefe4c3a967faf0f8b6388df45bd0a238118b0b0dfc0
100,C100-C1-26.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-26.xyz,100,1,OK,5988,88a18f62cfa8665ba986beaf640866f91305738e73ee51c5d4d0bbba1621fe39
100,C100-C1-260.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-260.xyz,100,1,OK,5988,858594d8e3a60952f76126f266eef0dc63d3cc82fe14ec1a6b7729bc95126a03
100,C100-C1-261.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-261.xyz,100,1,OK,5988,d175988be78685f0d18d6eb756a6dc3c759a79445c62e0514181b0485a781854
100,C100-C1-262.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-262.xyz,100,1,OK,5988,7c513776f96398421a88e6041331a15973499f5d381fb0e99dc1cd53992cc0c1
100,C100-C1-263.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-263.xyz,100,1,OK,5988,cb33bfac20acfa0f3f9d7c6b39f5475c5907c91a1a7d3477c2b05c874ea3c61d
100,C100-C1-264.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-264.xyz,100,1,OK,5988,fd78d4334a2ba8e212267c531dbccb626a2e3b1359797c041a113665dd806c35
100,C100-C1-265.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-265.xyz,100,1,OK,5988,7a92fca06db203f3265049d552fa18370e573124157549c6cb56359d6a870f62
100,C100-C1-267.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-267.xyz,100,1,OK,5988,4ac32ac1e01b801a47fe0c94447604a70d2ba3ca3bca3f73b4f6b684c9c0c3a6
100,C100-C1-268.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-268.xyz,100,1,OK,5988,d017b0428a2a164db93bca12f1a660ef1e193160f91bb7cc61b5a53b847d4ec9
100,C100-C1-269.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-269.xyz,100,1,OK,5988,de429154e908043f4524e1e234a2773bac62a2f727c0fc22ba8f1dbdf628fec4
100,C100-C1-27.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-27.xyz,100,1,OK,5988,215584573fd1641f5d97a9988bb072d514ced42c25b314580e2d0156a6217630
100,C100-C1-270.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-270.xyz,100,1,OK,5988,384f4ea661b3d9240707f702c699bb7035773200761d57c9df6fbd61a48b5515
100,C100-C1-272.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-272.xyz,100,1,OK,5988,fc0ced7fe03e15f51c3908b9e9e2f9d718f574d51693e52ec51534109672cb40
100,C100-C1-274.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-274.xyz,100,1,OK,5988,fd96b57828f91ee534cfcd5027adf5db379d6b116cd901d362bcdb7209ab10c6
100,C100-C1-275.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-275.xyz,100,1,OK,5988,57136df15593788b5ec1279af3ed948f8376576e9be404410347089dd645f2d6
100,C100-C1-276.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-276.xyz,100,1,OK,5988,9da14d2ac90ff4f4c1b4cc7fde99e1ce33139d338137a61a14ceb6619d894f30
100,C100-C1-277.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-277.xyz,100,1,OK,5988,18725be77b9336e41bcca6f36f385c852e5b565f2785db8ad0589f5766017594
100,C100-C1-278.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-278.xyz,100,1,OK,5988,53c41ae8255d74fccb8ba77b33da70842be8517de8f2febe8503345e927af84f
100,C100-C1-279.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-279.xyz,100,1,OK,5988,1a269727090603d5efe7d89451fb071cc4dbb26e3ad20c52b9b94d9f2e01e8f4
100,C100-C1-28.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-28.xyz,100,1,OK,5988,a74b31c099bd58dea7dcabb2bf4d8ab3116e1f64bf8694eb0118948a817b1bf2
100,C100-C1-280.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-280.xyz,100,1,OK,5988,3c57c7e7027c94e1659cffe02c7f5f21508fa9f637a443b4adfbe5d3fc87233c
100,C100-C1-281.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-281.xyz,100,1,OK,5988,ac4ecc4001ffd29703ecd7cb521a89b1c0e904a3a41fc174fefea716bfd34d47
100,C100-C1-282.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-282.xyz,100,1,OK,5988,761edd995a77e114d0b27f46dcab231ed4ba8c5feefe57f2e0dfb38af541f76f
100,C100-C1-283.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-283.xyz,100,1,OK,5988,b7ac74cfe0c3ed8bb9d5aa4a0654110078bf3c6157cc00501912d0f6aed71e6a
100,C100-C1-284.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-284.xyz,100,1,OK,5988,9410dc9f175fd07e1d916e0410fe4b3e3da511becf0cf17e07b6c84a53d93d14
100,C100-C1-286.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-286.xyz,100,1,OK,5988,8d2a30074b9a18edc9d9e4ba4f62428aa0bc20e13fc7e6ce385e1839f0256828
100,C100-C1-288.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-288.xyz,100,1,OK,5988,0822bf4699f02fb5c9c72d4aa800dc10a21f8c8f54d620b4d835758ef5ec476d
100,C100-C1-289.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-289.xyz,100,1,OK,5988,678afaa5da7ff236afadf85c85c5c78b23d03c7960e6bd1ef3e1ef0c59c3dc07
100,C100-C1-29.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-29.xyz,100,1,OK,5988,9f8e06b084256c44a0644870ad2e4a6bf7819ef909ee315d181a89c46ba63f79
100,C100-C1-292.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-292.xyz,100,1,OK,5988,6d01fe3948f2b2f5f1a8d8029a289f5e18bc14b901f904a4247a52c73193a450
100,C100-C1-296.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-296.xyz,100,1,OK,5988,3593891924944f146a5ee2b294cbb01d78ad50868484c6e968b5fd1e753bef69
100,C100-C1-297.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-297.xyz,100,1,OK,5988,9e2b67b61b6193ffdae265056f616985ff0e9ecb1f4d6efadb810b814e5e157b
100,C100-C1-298.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-298.xyz,100,1,OK,5988,60370538f5d476b5718b8784f84e1d2c8a2ed3f244c239ae890024e3af606fa3
100,C100-C1-299.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-299.xyz,100,1,OK,5988,d7bb13329a6d50252bdf564f423d3f953a6792b65c3836131afcd317c0a7535e
100,C100-C1-3.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-3.xyz,100,1,OK,5988,be6d1729cdba9c535229ff4217ee87f350e733a29891e8bef512496564c15870
100,C100-C1-30.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-30.xyz,100,1,OK,5988,11d5fea880370612a94071d80ab822c7642cbb4a1f2793e8418e89e89f9bed58
100,C100-C1-300.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-300.xyz,100,1,OK,5988,6195ea892aa343fa752acc818433767276b1e2a57c5e43d5b555ba40d333dd4a
100,C100-C1-301.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-301.xyz,100,1,OK,5988,560a018fc55c56f08926bf5ea5033dfa317381427f2b10b199fcea2e248ab3ce
100,C100-C1-302.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-302.xyz,100,1,OK,5988,25951432cfae44945575b444b1325a319f9e8c09467fbd8767bed85f6f06ecbb
100,C100-C1-303.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-303.xyz,100,1,OK,5988,ab79abaf1e697897d80fe43f306c787810262ac0d9f5de9467a526af11f8adf8
100,C100-C1-305.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-305.xyz,100,1,OK,5988,4740939bd53b568843b27d5a1183576f52e46d5dd9df07d0d8050ec5dc4471b5
100,C100-C1-306.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-306.xyz,100,1,OK,5988,e91458ad5b6159c1f440f9ee9e9ac792062c062a44f29302940958c98a0e7041
100,C100-C1-307.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-307.xyz,100,1,OK,5988,c5e550b00135ae6b78d03f2337466e1a3f937053a72eb5b5a6afd30c24086fa9
100,C100-C1-308.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-308.xyz,100,1,OK,5988,8f7367a849bdad4f689771b9227722d14ac5357334888899f14bf7a674f9baa9
100,C100-C1-309.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-309.xyz,100,1,OK,5988,83ae3aadede6e430a55851f2abba2a566b5132a3c4d924c629787c33cfd7d2d9
100,C100-C1-31.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-31.xyz,100,1,OK,5988,97aceeffe3c0e1649863bbd2db5959d4a320fc19c127d5ffa680b2b1d31f87e5
100,C100-C1-311.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-311.xyz,100,1,OK,5988,86449d15d17d665798a91012ddad951f317406afdc07c5046582b214ad1d3b08
100,C100-C1-312.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-312.xyz,100,1,OK,5988,f16ce4d1bcc59d72f114ea55a3ae777ad8fa9941344c95c4016d7f3fd90c6581
100,C100-C1-313.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-313.xyz,100,1,OK,5988,390b28d14c1b7324621745edc862e618eb14fca2566b59ab13eae440e582419c
100,C100-C1-314.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-314.xyz,100,1,OK,5988,471449c10a53609e9a2ba7e370df99ed62f52ec3bcb02c22b65a219aa32868fe
100,C100-C1-315.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-315.xyz,100,1,OK,5988,cd78d1d50006098327fd429d60a3380b588b06a4aef5c32abf61b59b6e0f15fc
100,C100-C1-316.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-316.xyz,100,1,OK,5988,f7e7e4255cb22d79ea422dae2bad37c82d9cafc0872dadab5e5bf15dd5b9df90
100,C100-C1-317.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-317.xyz,100,1,OK,5988,ae7ace2483792e0c2d9ffc13bfeb3540b133222def2a53ab41054d31e2900c6b
100,C100-C1-32.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-32.xyz,100,1,OK,5988,a58429b0608c8183a7b650f6c07be1ebaebea3555368acd2aa91e43b054fca6d
100,C100-C1-320.xyz,https://nanotube.msu.edu/fullerene/C100/C100-C1-320.xyz,100,1,OK,5988,d71ac729401f4fe55d036c520818c37793828939320ac5cb9310e9eca8038fb4
